# Program:featureCounts v2.0.1; Command:"featureCounts" "--verbose" "-a" "./PROKKA_06012021.gtf" "-t" "CDS" "-o" "final_featureCounts.txt" "./sorted_bam/AA24-1.sorted.bam" "./sorted_bam/AA24-2.sorted.bam" "./sorted_bam/AA24-3.sorted.bam" "./sorted_bam/AA3-1.sorted.bam" "./sorted_bam/AA3-2.sorted.bam" "./sorted_bam/AA3-3.sorted.bam" "./sorted_bam/AA72-1.sorted.bam" "./sorted_bam/AA72-2.sorted.bam" "./sorted_bam/AA72-3.sorted.bam" "./sorted_bam/AAF24-1.sorted.bam" "./sorted_bam/AAF24-2.sorted.bam" "./sorted_bam/AAF24-3.sorted.bam" "./sorted_bam/AAF3-1.sorted.bam" "./sorted_bam/AAF3-2.sorted.bam" "./sorted_bam/AAF3-3.sorted.bam" "./sorted_bam/AAF72-1.sorted.bam" "./sorted_bam/AAF72-2.sorted.bam" "./sorted_bam/AAF72-3.sorted.bam" "./sorted_bam/ABBL18TSB.sorted.bam" "./sorted_bam/ABGA24-1.sorted.bam" "./sorted_bam/ABGA24-2.sorted.bam" "./sorted_bam/ABGA24-3.sorted.bam" "./sorted_bam/ABGA3-1.sorted.bam" "./sorted_bam/ABGA3-2.sorted.bam" "./sorted_bam/ABGA3-3.sorted.bam" "./sorted_bam/ABGA72-1.sorted.bam" "./sorted_bam/ABGA72-2.sorted.bam" "./sorted_bam/ABGA72-3.sorted.bam" "./sorted_bam/ABGW24-1.sorted.bam" "./sorted_bam/ABGW24-2.sorted.bam" "./sorted_bam/ABGW24-3.sorted.bam" "./sorted_bam/ABGW3-1.sorted.bam" "./sorted_bam/ABGW3-2.sorted.bam" "./sorted_bam/ABGW3-3.sorted.bam" "./sorted_bam/ABGW72-1.sorted.bam" "./sorted_bam/ABGW72-2.sorted.bam" "./sorted_bam/ABGW72-3.sorted.bam" "./sorted_bam/AVEG24-1.sorted.bam" "./sorted_bam/AVEG24-2.sorted.bam" "./sorted_bam/AVEG24-3.sorted.bam" "./sorted_bam/AVEG3-1.sorted.bam" "./sorted_bam/AVEG3-2.sorted.bam" "./sorted_bam/AVEG3-3.sorted.bam" "./sorted_bam/AVEG72-1.sorted.bam" "./sorted_bam/AVEG72-2.sorted.bam" "./sorted_bam/AVEG72-3.sorted.bam" "./sorted_bam/AW24-1.sorted.bam" "./sorted_bam/AW24-2.sorted.bam" "./sorted_bam/AW24-3.sorted.bam" "./sorted_bam/AW3-1.sorted.bam" "./sorted_bam/AW3-2.sorted.bam" "./sorted_bam/AW3-3.sorted.bam" "./sorted_bam/AW72-1.sorted.bam" "./sorted_bam/AW72-2.sorted.bam" "./sorted_bam/AW72-3.sorted.bam" "-F" "GTF" "-g" "gene_id" 
Geneid	Chr	Start	End	Strand	Length	./sorted_bam/AA24-1.sorted.bam	./sorted_bam/AA24-2.sorted.bam	./sorted_bam/AA24-3.sorted.bam	./sorted_bam/AA3-1.sorted.bam	./sorted_bam/AA3-2.sorted.bam	./sorted_bam/AA3-3.sorted.bam	./sorted_bam/AA72-1.sorted.bam	./sorted_bam/AA72-2.sorted.bam	./sorted_bam/AA72-3.sorted.bam	./sorted_bam/AAF24-1.sorted.bam	./sorted_bam/AAF24-2.sorted.bam	./sorted_bam/AAF24-3.sorted.bam	./sorted_bam/AAF3-1.sorted.bam	./sorted_bam/AAF3-2.sorted.bam	./sorted_bam/AAF3-3.sorted.bam	./sorted_bam/AAF72-1.sorted.bam	./sorted_bam/AAF72-2.sorted.bam	./sorted_bam/AAF72-3.sorted.bam	./sorted_bam/ABBL18TSB.sorted.bam	./sorted_bam/ABGA24-1.sorted.bam	./sorted_bam/ABGA24-2.sorted.bam	./sorted_bam/ABGA24-3.sorted.bam	./sorted_bam/ABGA3-1.sorted.bam	./sorted_bam/ABGA3-2.sorted.bam	./sorted_bam/ABGA3-3.sorted.bam	./sorted_bam/ABGA72-1.sorted.bam	./sorted_bam/ABGA72-2.sorted.bam	./sorted_bam/ABGA72-3.sorted.bam	./sorted_bam/ABGW24-1.sorted.bam	./sorted_bam/ABGW24-2.sorted.bam	./sorted_bam/ABGW24-3.sorted.bam	./sorted_bam/ABGW3-1.sorted.bam	./sorted_bam/ABGW3-2.sorted.bam	./sorted_bam/ABGW3-3.sorted.bam	./sorted_bam/ABGW72-1.sorted.bam	./sorted_bam/ABGW72-2.sorted.bam	./sorted_bam/ABGW72-3.sorted.bam	./sorted_bam/AVEG24-1.sorted.bam	./sorted_bam/AVEG24-2.sorted.bam	./sorted_bam/AVEG24-3.sorted.bam	./sorted_bam/AVEG3-1.sorted.bam	./sorted_bam/AVEG3-2.sorted.bam	./sorted_bam/AVEG3-3.sorted.bam	./sorted_bam/AVEG72-1.sorted.bam	./sorted_bam/AVEG72-2.sorted.bam	./sorted_bam/AVEG72-3.sorted.bam	./sorted_bam/AW24-1.sorted.bam	./sorted_bam/AW24-2.sorted.bam	./sorted_bam/AW24-3.sorted.bam	./sorted_bam/AW3-1.sorted.bam	./sorted_bam/AW3-2.sorted.bam	./sorted_bam/AW3-3.sorted.bam	./sorted_bam/AW72-1.sorted.bam	./sorted_bam/AW72-2.sorted.bam	./sorted_bam/AW72-3.sorted.bam
LJGBIDFA_03850	NODE_54_length_9937_cov_43.732961	6012	7097	+	1086	317	854	870	1013	777	812	494	665	1145	2335	608	1345	1468	3235	2959	3059	2977	3406	3480	800	2532	1911	2401	2093	1073	1827	2101	2441	1093	663	881	1805	2291	1903	1315	1911	1285	1499	643	434	714	669	450	627	487	2099	1547	564	846	1350	895	1117	683	566	793
LJGBIDFA_03851	NODE_54_length_9937_cov_43.732961	7101	8489	-	1389	23	152	144	140	84	147	102	105	123	552	61	318	197	514	828	766	733	881	601	128	290	206	328	471	179	274	431	794	214	99	232	280	498	380	185	476	186	386	188	72	106	95	124	155	64	492	702	204	283	269	157	240	184	255	398
LJGBIDFA_03852	NODE_54_length_9937_cov_43.732961	8808	9662	+	855	943	1761	1723	2579	2502	1787	1169	1695	1951	11342	1940	6022	13342	15185	10090	13662	12589	14017	1139	1679	13414	13282	12615	10868	18783	17383	10794	8776	5036	5513	4114	9308	7398	6626	9414	9022	5762	1365	554	402	1438	1173	592	572	441	1611	2197	2051	1635	4007	3314	3142	1798	617	1015
LJGBIDFA_03853	NODE_55_length_9384_cov_72.654776	335	1789	+	1455	39	121	67	119	68	95	47	124	143	436	96	240	131	876	1483	953	1398	1794	53	57	309	227	246	281	154	256	545	1082	157	178	143	174	658	237	272	726	166	186	75	62	48	39	10	84	68	229	2522	686	1228	654	314	576	826	534	1260
LJGBIDFA_03854	NODE_55_length_9384_cov_72.654776	2460	7508	+	5049	724	2109	2144	2574	2727	2721	1222	1351	2133	10053	2068	5598	5054	21299	29728	21181	27455	32817	15397	2026	7591	5218	5564	7217	3603	6073	9805	17231	3647	2183	4383	4291	16166	6369	5432	13949	3778	4816	2748	1447	2903	3106	2067	2491	1882	6118	17444	4928	6602	9927	6391	7920	3626	2590	5853
LJGBIDFA_03855	NODE_55_length_9384_cov_72.654776	7501	8889	+	1389	215	697	677	721	915	816	363	437	528	2060	703	1244	1739	3809	5065	3465	4741	5570	2895	697	1806	1421	1738	1660	919	1638	1927	3317	1114	654	1266	1070	2715	1436	1300	2480	994	1340	795	440	907	949	591	549	592	1627	2760	812	1037	2564	2049	2154	713	628	889
LJGBIDFA_03856	NODE_56_length_8822_cov_68.492739	415	1854	-	1440	727	1376	1315	1008	975	987	870	1188	1612	2255	1684	1390	1855	3299	4087	3280	4240	4647	1132	1409	2302	1520	1866	1710	668	1560	2210	3289	1268	512	1407	1155	2129	1661	1089	1971	1137	1143	1171	1153	984	922	554	825	1267	1304	9911	2947	4697	2383	1981	2980	3205	2375	4790
LJGBIDFA_03857	NODE_56_length_8822_cov_68.492739	1960	2655	+	696	79	171	183	136	169	215	57	165	144	242	122	137	255	516	666	448	647	609	69	127	269	189	189	207	90	193	444	466	225	124	197	211	347	265	186	380	159	198	135	115	90	101	79	90	123	198	3142	1094	1577	585	472	847	1078	727	1763
LJGBIDFA_03858	NODE_56_length_8822_cov_68.492739	2748	3632	+	885	176	503	402	554	432	529	329	384	486	1109	355	687	884	1333	1477	1365	1439	1853	245	351	941	993	777	1026	832	982	1086	1246	675	526	547	852	1182	813	913	1302	614	307	261	206	299	257	150	210	282	444	2582	755	1196	998	968	1093	770	678	1402
LJGBIDFA_03859	NODE_56_length_8822_cov_68.492739	3715	4170	+	456	86	249	198	384	580	646	118	109	143	1097	240	1131	1601	989	708	759	740	739	292	218	558	660	844	800	504	764	548	636	772	428	1138	824	812	1097	480	779	806	155	98	78	350	186	124	86	75	167	826	319	329	791	810	755	398	233	300
LJGBIDFA_03860	NODE_56_length_8822_cov_68.492739	4290	5030	+	741	38	148	104	109	91	138	78	68	107	745	83	376	311	628	1174	657	785	928	665	70	382	346	337	396	259	341	462	505	298	200	244	270	1399	447	384	1054	275	231	90	86	102	88	80	91	63	231	734	181	250	219	190	174	297	195	439
LJGBIDFA_03861	NODE_56_length_8822_cov_68.492739	5034	5294	+	261	16	76	48	31	52	38	23	39	44	238	35	89	79	270	359	258	309	359	272	49	196	108	120	151	72	127	122	156	85	29	70	75	418	160	168	314	100	83	23	41	36	38	33	30	29	88	177	59	87	75	66	78	37	74	103
LJGBIDFA_03862	NODE_56_length_8822_cov_68.492739	5291	6478	+	1188	116	245	230	244	231	312	203	159	276	1015	205	523	451	1166	2351	1209	1983	2203	1169	235	803	605	741	743	409	601	990	1080	510	185	364	418	2005	766	876	1740	530	407	223	183	174	231	172	233	199	584	2449	818	1063	833	505	729	666	438	1174
LJGBIDFA_03863	NODE_56_length_8822_cov_68.492739	6475	7173	+	699	58	198	187	155	196	312	62	140	174	618	158	399	418	811	1142	700	1043	1179	652	175	491	427	520	520	304	514	562	748	330	113	360	437	964	534	444	864	352	283	123	95	140	179	121	125	108	308	1765	654	877	700	519	686	487	407	1032
LJGBIDFA_03864	NODE_56_length_8822_cov_68.492739	7195	8502	+	1308	253	608	699	885	972	997	339	481	785	2194	764	1691	2147	2403	2399	2129	2431	2548	1171	634	1841	1621	1969	1700	1140	1595	1618	1817	1234	707	1436	1470	1692	1730	936	1573	1047	671	398	352	676	671	356	447	357	856	5328	1823	2150	1949	1560	2213	1041	940	2062
LJGBIDFA_03865	NODE_57_length_8372_cov_44.573116	166	765	+	600	106	358	354	412	380	444	149	181	242	2367	126	1702	1017	1455	1511	1964	1367	1140	826	239	1111	1410	1113	1395	1665	1496	1164	1235	1013	965	1267	1579	1116	1512	1423	1283	1003	250	108	85	166	188	135	112	85	287	1020	474	497	884	920	805	261	272	519
LJGBIDFA_03866	NODE_57_length_8372_cov_44.573116	823	1515	-	693	202	547	429	701	731	850	247	371	411	1919	317	1442	1742	1269	1272	1560	1130	1172	1750	615	1074	1439	1639	1406	1345	1494	1062	1347	1020	1354	1064	1302	1296	1549	1007	1361	1326	383	305	169	329	338	276	193	174	433	926	305	582	1064	1257	960	316	275	623
LJGBIDFA_03867	NODE_57_length_8372_cov_44.573116	2144	3622	+	1479	2875	11081	7462	12674	17802	12999	4086	4610	6387	18126	10861	12183	32672	24748	11243	16058	13107	14301	4925	10574	15647	18842	20202	13749	15583	18567	14081	11351	14206	7646	17255	19085	13906	23461	14148	15197	16310	5418	4677	2612	7648	7580	4313	4279	3062	6085	8519	3934	6555	10869	11884	10855	2820	2312	4875
LJGBIDFA_03868	NODE_57_length_8372_cov_44.573116	3635	3778	+	144	942	2821	1734	3198	4260	3457	1087	1614	2327	2989	1666	2906	5983	3588	1467	2102	1497	1628	787	1445	1690	2671	2704	2576	4234	2445	1621	1392	1783	1449	1867	2427	2166	2880	1569	2485	1870	594	462	234	803	700	458	426	457	841	2221	2761	1915	4137	4830	5567	580	360	709
LJGBIDFA_03869	NODE_57_length_8372_cov_44.573116	3821	5125	-	1305	1499	2924	1878	1599	1829	1424	1424	2585	2844	1913	3318	1041	2740	2292	3349	2078	3020	3656	4004	3065	2937	1967	2813	1608	1009	1804	2534	2854	1410	555	1258	1507	1844	2145	1112	2280	1435	2542	2332	2616	1835	1828	1067	1523	2302	2524	2329	584	1267	1220	1204	1411	1408	890	1863
LJGBIDFA_03870	NODE_57_length_8372_cov_44.573116	5122	6084	-	963	1045	1988	1687	1427	1505	1381	1077	1814	1959	1662	2198	967	2611	2037	2973	1916	2473	2837	2885	2212	1998	1532	2088	1463	603	1303	1918	2326	1321	667	1217	1310	1511	1716	908	1613	1025	1658	1467	1679	1266	1224	738	923	1501	1603	1471	507	701	1275	1284	1440	790	574	1256
LJGBIDFA_03871	NODE_57_length_8372_cov_44.573116	6433	8262	+	1830	1722	3759	3190	3746	3664	3379	2192	2837	4244	8057	4032	5246	8697	13904	15808	10558	13778	17988	6994	4272	11577	9474	12280	9256	7475	9237	11746	12012	5494	3657	3647	7630	11800	7640	6694	12302	5413	4194	2495	2184	3816	3598	2653	2014	2218	5130	8529	3587	4906	5770	5562	6219	5654	4186	5772
LJGBIDFA_03872	NODE_58_length_8279_cov_54.385881	213	1310	-	1098	66	243	262	261	248	319	104	125	232	795	125	572	473	1413	1721	1604	1769	1947	300	165	541	491	504	594	392	579	901	1189	380	150	495	388	894	546	298	735	418	196	141	84	180	208	97	90	117	211	1332	463	585	891	728	833	333	277	494
LJGBIDFA_03873	NODE_58_length_8279_cov_54.385881	1342	2085	-	744	70	323	393	315	383	458	69	137	319	751	84	554	491	1407	1403	1167	1470	1710	312	113	492	395	442	655	420	514	782	876	364	280	306	375	778	512	223	633	288	164	66	51	114	129	78	54	73	109	1128	384	399	974	880	992	251	145	393
LJGBIDFA_03874	NODE_58_length_8279_cov_54.385881	2231	3421	+	1191	57	249	215	578	927	550	158	99	205	745	361	552	1312	1255	1032	841	956	1159	1386	1720	1425	951	4614	1819	475	884	942	791	328	115	406	830	2125	1624	295	869	386	216	268	367	1092	1689	1280	143	199	323	1912	534	850	920	844	1110	525	467	680
LJGBIDFA_03875	NODE_58_length_8279_cov_54.385881	3418	6528	+	3111	695	1810	1594	2746	3705	2658	990	1181	1707	4480	2471	2737	4650	6715	5490	5120	5720	7379	3287	9679	6336	4354	15543	6588	3172	4992	5301	4625	2345	1550	2180	4035	8834	6329	2846	4947	2273	1437	1848	1694	4363	5749	4408	1123	1174	1720	7847	2202	3158	4058	3353	4271	2557	1817	3177
LJGBIDFA_03876	NODE_58_length_8279_cov_54.385881	6676	7899	-	1224	75	306	213	173	167	212	52	211	175	764	81	439	407	787	844	792	777	933	94	141	359	333	338	495	277	437	462	553	310	309	373	353	692	455	306	667	228	91	44	50	147	122	68	62	67	98	4629	1466	1829	1538	1028	1372	1086	718	1464
LJGBIDFA_03877	NODE_59_length_7397_cov_92.838251	100	1341	+	1242	660	1142	1137	880	872	994	670	1115	1444	2263	1168	1714	2148	5753	11314	4377	9913	11088	534	949	3184	2582	2476	3390	726	2651	5537	6732	1827	856	1391	1472	5331	2295	2083	6478	1598	1281	688	811	623	520	295	651	823	1693	4111	1513	1874	2603	2989	2363	3652	2671	2404
LJGBIDFA_03878	NODE_59_length_7397_cov_92.838251	1345	2532	+	1188	388	598	506	437	492	461	366	626	541	506	1264	290	1342	2135	4741	1390	3696	4272	664	850	1313	894	1165	1005	444	908	2114	2644	729	324	654	483	2237	849	891	2989	684	603	443	547	410	409	263	408	446	865	2400	699	1127	1536	1290	1421	1025	650	1331
LJGBIDFA_03879	NODE_59_length_7397_cov_92.838251	2721	2939	+	219	30	33	29	23	21	37	37	70	54	42	112	14	93	153	458	112	320	359	44	85	127	56	81	44	27	42	111	222	52	15	31	44	197	49	86	318	88	70	40	37	63	38	16	40	40	62	296	55	136	131	110	102	83	59	180
LJGBIDFA_03880	NODE_59_length_7397_cov_92.838251	2936	3166	+	231	33	81	43	37	40	44	26	44	57	46	143	32	79	158	459	112	290	365	54	110	149	72	119	55	30	87	248	255	35	14	50	65	217	68	79	284	71	84	51	82	29	45	23	32	54	88	317	58	138	126	104	119	149	79	189
LJGBIDFA_03881	NODE_59_length_7397_cov_92.838251	3156	3827	+	672	221	302	261	207	177	278	218	329	349	308	517	231	468	744	1935	486	1444	1670	199	324	663	377	456	356	127	360	831	1002	210	114	239	254	803	350	498	1439	326	294	269	320	218	176	77	177	260	387	1049	282	490	505	411	358	331	272	530
LJGBIDFA_03882	NODE_59_length_7397_cov_92.838251	3827	4330	+	504	235	364	341	291	320	357	263	328	304	324	473	170	633	683	1256	398	802	1099	337	397	480	289	527	323	174	260	512	590	307	125	307	213	676	430	318	816	205	281	201	283	219	213	151	191	216	295	894	294	402	459	374	465	284	215	465
LJGBIDFA_03883	NODE_59_length_7397_cov_92.838251	4525	4797	+	273	183	248	226	258	313	227	211	276	309	121	597	81	693	262	630	158	414	556	282	387	352	164	467	198	122	165	396	288	178	59	102	132	420	219	64	557	121	150	146	130	192	143	102	127	171	191	360	150	167	179	133	166	136	88	137
LJGBIDFA_03884	NODE_59_length_7397_cov_92.838251	4797	4976	+	180	34	75	84	53	86	24	39	87	46	46	195	35	150	133	192	108	177	185	75	116	89	73	109	54	33	64	126	133	55	0	51	82	121	140	90	198	66	56	70	79	96	106	33	56	80	94	127	43	100	70	65	61	90	62	71
LJGBIDFA_03885	NODE_59_length_7397_cov_92.838251	5116	5829	+	714	165	157	216	146	182	160	199	227	243	362	363	232	448	614	1160	512	929	1089	297	344	409	301	416	297	165	268	376	630	190	127	170	244	664	374	266	796	178	251	191	215	189	192	92	139	198	284	618	186	214	353	299	241	169	42	256
LJGBIDFA_03886	NODE_59_length_7397_cov_92.838251	5826	6050	+	225	66	101	122	71	75	105	97	99	130	209	189	171	203	319	618	283	503	571	157	118	217	164	226	198	81	199	185	294	89	85	118	125	364	167	127	349	103	123	86	123	94	84	33	64	96	168	213	74	46	93	124	115	35	28	162
LJGBIDFA_03887	NODE_59_length_7397_cov_92.838251	6052	6264	+	213	50	130	63	47	33	67	57	65	70	221	111	155	143	266	403	260	320	406	118	77	169	123	147	170	76	123	167	285	89	147	113	88	229	193	112	215	116	119	107	67	58	97	41	47	111	138	142	37	45	94	94	86	59	38	69
LJGBIDFA_03888	NODE_59_length_7397_cov_92.838251	6251	6688	+	438	180	328	308	253	204	263	211	367	449	743	317	476	504	795	1170	857	990	1095	605	246	548	690	588	559	462	860	646	868	609	218	719	723	558	707	479	623	511	380	370	415	399	262	177	206	319	338	380	100	131	432	290	308	204	111	170
LJGBIDFA_03889	NODE_59_length_7397_cov_92.838251	6809	7258	+	450	36	91	133	94	94	80	42	69	104	362	83	285	173	499	734	718	671	768	100	56	296	303	199	326	272	337	393	569	182	102	148	249	445	235	254	465	178	187	60	72	56	62	35	100	62	193	416	138	175	296	205	203	172	104	237
LJGBIDFA_03890	NODE_60_length_7272_cov_60.352189	688	1539	+	852	103	337	260	385	282	404	79	173	240	1293	219	1116	485	1161	1250	1258	1272	1503	606	244	788	710	590	819	475	678	790	1140	671	205	1011	698	922	1095	494	929	646	264	176	145	212	215	167	182	129	382	3823	1269	1647	1222	814	1148	1045	870	1356
LJGBIDFA_03891	NODE_60_length_7272_cov_60.352189	1579	1758	-	180	4	61	27	15	12	16	0	21	27	162	4	147	22	137	140	203	132	163	28	11	61	21	31	64	35	50	81	194	48	40	37	53	104	59	27	73	51	25	22	11	20	22	6	6	4	29	818	346	369	137	121	200	200	177	311
LJGBIDFA_03892	NODE_60_length_7272_cov_60.352189	2335	3354	-	1020	716	1496	1632	1662	591	1200	1081	1239	1092	3943	3270	2304	2513	5671	4933	5073	6350	9802	3707	2169	5579	4089	3180	2913	4108	4374	4637	6353	3557	1933	3174	3816	2820	4057	2671	3795	3253	4614	3559	2277	1221	2260	1649	2677	1679	4224	1762	424	976	1454	622	1111	434	270	875
LJGBIDFA_03893	NODE_60_length_7272_cov_60.352189	3351	5888	-	2538	443	1019	1297	887	385	1119	696	676	1306	3634	714	2344	991	4495	7473	4553	7058	8373	1462	537	4029	2191	1760	2441	1598	1924	3136	5760	1317	873	1700	1654	2271	2048	1580	3187	1282	3289	1618	792	548	549	572	1516	887	4093	5670	1631	2379	2375	1203	1863	901	835	1917
LJGBIDFA_03894	NODE_60_length_7272_cov_60.352189	5940	6680	-	741	91	220	138	146	205	204	107	146	225	645	114	413	295	723	1114	876	866	1212	125	111	420	324	276	370	317	417	705	1062	303	230	365	351	471	422	404	832	335	405	184	128	103	150	106	179	117	440	1171	354	570	490	339	447	294	177	429
LJGBIDFA_03895	NODE_60_length_7272_cov_60.352189	6751	7239	-	489	83	189	135	224	167	240	113	94	85	424	113	367	284	507	653	548	625	762	112	153	307	355	225	311	180	307	372	649	283	165	405	258	429	354	252	420	154	225	129	86	134	110	61	141	92	227	816	219	383	324	304	408	202	187	351
LJGBIDFA_03896	NODE_61_length_7154_cov_49.055532	69	554	-	486	100	347	230	266	290	471	216	160	253	904	248	845	639	737	806	730	815	925	169	215	690	672	674	737	609	712	792	700	761	502	677	893	839	877	408	769	428	136	122	137	221	221	97	97	126	191	791	278	318	594	566	491	333	251	417
LJGBIDFA_03897	NODE_61_length_7154_cov_49.055532	589	786	-	198	29	61	66	81	42	59	17	24	66	358	27	227	89	373	312	412	337	407	36	44	147	143	184	217	106	201	189	288	139	85	203	99	144	158	54	157	134	25	32	21	51	18	16	15	4	43	172	36	50	161	93	118	79	64	59
LJGBIDFA_03898	NODE_61_length_7154_cov_49.055532	1538	2218	+	681	137	293	364	583	722	465	231	301	354	2226	452	1245	1303	2178	2773	2261	2553	2817	4131	685	1718	1266	1410	1539	852	1140	1502	2062	674	447	666	973	1722	931	909	1584	783	491	249	252	442	537	240	279	314	527	1150	381	443	789	499	545	300	320	493
LJGBIDFA_03899	NODE_61_length_7154_cov_49.055532	2235	2738	+	504	141	166	323	433	633	268	131	193	365	991	411	574	704	1439	1600	1551	1514	1813	2730	499	1045	674	937	844	728	881	1006	1380	369	256	263	440	1103	561	660	1040	366	469	373	282	366	469	293	290	259	449	766	279	512	654	405	523	349	293	461
LJGBIDFA_03900	NODE_61_length_7154_cov_49.055532	2731	4212	+	1482	508	987	841	1093	1300	757	852	884	1079	1965	1674	968	1726	3835	5053	3707	4863	6216	4357	1537	2969	1874	2445	1959	1004	2245	2946	4510	786	686	910	1043	3028	1519	1697	3061	1143	1480	1354	1042	1102	1137	738	796	1074	1573	2389	971	1411	1700	1348	1473	1182	1043	1704
LJGBIDFA_03901	NODE_61_length_7154_cov_49.055532	4262	4765	+	504	1293	2416	2477	1135	1906	821	2453	3351	2845	664	2638	393	1815	1865	1661	1381	1861	2328	1862	3630	1676	1067	2582	1085	572	1207	1616	1686	714	412	587	908	1898	1318	841	1253	723	1702	1942	2280	2014	1691	877	890	1830	1495	1433	622	921	1359	1112	1249	707	610	739
LJGBIDFA_03902	NODE_61_length_7154_cov_49.055532	4845	5321	+	477	42	141	226	175	169	129	64	146	222	424	225	321	211	738	1166	682	1055	1313	454	195	426	309	333	340	139	346	570	880	138	38	161	153	552	317	199	502	191	284	180	199	189	143	94	122	164	343	802	226	354	353	225	295	234	215	316
LJGBIDFA_03903	NODE_61_length_7154_cov_49.055532	5338	7080	+	1743	156	486	659	539	412	676	288	369	615	2193	440	1340	1000	2714	3815	2672	3568	3652	830	358	1538	1275	990	1749	857	1444	1718	2904	987	571	1317	1214	1750	1404	1101	1753	939	695	456	303	394	394	253	398	337	902	2240	568	971	1219	818	816	497	379	832
LJGBIDFA_03904	NODE_62_length_7047_cov_43.713199	143	493	+	351	135	444	386	901	1102	1217	154	232	292	2114	221	1917	2283	1410	970	1450	909	828	1186	353	799	1252	1303	1461	1565	1413	852	1060	1313	642	1527	1553	1157	1818	808	842	986	293	202	188	753	465	208	199	121	309	294	207	163	745	834	655	123	118	69
LJGBIDFA_03905	NODE_62_length_7047_cov_43.713199	539	1081	-	543	760	2389	1747	4712	5985	4915	973	1215	1599	7724	2592	5989	11049	5169	3096	4532	2885	2571	2919	3475	3002	5172	7392	3987	3926	4862	3695	3458	4653	2116	5858	4906	4084	6982	3325	3691	3674	1510	1373	1539	3351	2467	1260	947	1304	1634	2013	1137	1154	3770	4300	3663	598	560	560
LJGBIDFA_03906	NODE_62_length_7047_cov_43.713199	1215	1697	-	483	1867	4292	3076	2464	2079	2556	1735	3213	2971	3081	4146	1754	4150	3760	3483	3950	3630	3968	2373	4082	3005	2953	3287	2616	1966	3009	4011	3822	2464	1751	2756	2930	3801	3892	2292	3354	2743	3644	2875	3116	2334	2492	1473	2160	2774	3474	4326	1622	2767	2765	2819	3066	2894	1691	2243
LJGBIDFA_03907	NODE_62_length_7047_cov_43.713199	1699	2229	-	531	1871	4030	3420	2646	2100	2934	1787	3428	3668	3363	4323	2478	4486	3705	3479	3486	3434	3878	2649	3977	3125	3142	3316	3109	1601	2794	3815	3446	2683	1381	2927	3376	3819	4272	2346	3470	2822	3088	2543	2879	2133	2319	1404	2097	2793	3388	3797	1363	2244	2826	2718	3026	2653	1270	1934
LJGBIDFA_03908	NODE_62_length_7047_cov_43.713199	2222	5059	-	2838	1618	4296	3613	3593	4000	3595	2157	3243	3534	7030	4174	3388	4799	14899	19549	15511	19116	22712	15223	4081	8930	5665	8295	7793	3541	6771	9443	14268	3639	2283	3018	4602	10900	7086	4267	9883	3429	8127	4463	3433	3627	4043	3180	4426	3100	9449	21867	7247	11931	9629	6656	9883	8559	6224	10169
LJGBIDFA_03909	NODE_62_length_7047_cov_43.713199	5121	6122	-	1002	489	2368	1827	1505	1300	1914	832	1083	1544	5906	592	3107	1358	7694	10536	9506	10143	11353	1738	764	3018	3101	2485	3595	1855	3673	4478	7411	2630	1800	3476	2875	3951	4088	2713	4254	2591	1716	657	529	599	711	458	731	559	1918	8038	2772	4666	4595	3495	4140	2283	1849	3919
LJGBIDFA_03910	NODE_62_length_7047_cov_43.713199	6331	6993	+	663	55	159	211	102	88	142	113	117	132	636	120	297	141	875	1512	1199	1363	1465	65	126	414	285	256	407	203	517	539	918	188	187	225	197	425	257	267	434	191	203	93	120	64	68	44	112	77	359	1916	630	821	690	467	740	532	312	734
LJGBIDFA_03911	NODE_63_length_6597_cov_49.244632	75	326	-	252	164	630	593	1430	1227	2937	291	317	520	1447	711	1272	2993	2464	1443	1455	1457	1625	750	990	1639	1734	3886	2760	782	1800	1691	1548	2607	1467	1544	2403	4340	2606	1755	2203	1665	426	388	350	896	644	330	200	297	432	1251	503	520	3378	2168	2467	1837	684	449
LJGBIDFA_03912	NODE_63_length_6597_cov_49.244632	541	948	+	408	948	2767	1613	3319	3641	4915	1213	1526	1529	3281	2041	2756	5833	4330	2349	2595	3077	2998	1655	2883	2276	3345	4363	2910	1389	2827	3403	3025	4088	2587	3466	3565	4472	5001	3283	4556	3921	733	882	1079	1413	1255	627	618	914	778	3216	1095	1385	7587	4530	5769	1068	607	1103
LJGBIDFA_03913	NODE_63_length_6597_cov_49.244632	1003	2991	-	1989	7170	10810	9695	5742	5173	4653	6546	12910	10971	8021	13363	4997	7924	13953	13602	11801	16104	21051	26421	10203	13624	9777	15304	12619	6401	11405	15612	15805	5921	4687	4056	7058	14360	9155	9481	14196	5345	10555	8406	11377	6169	6387	3980	5362	9373	9693	13365	4905	6593	7239	5894	6761	13367	9703	7568
LJGBIDFA_03914	NODE_63_length_6597_cov_49.244632	3515	4681	+	1167	438	1281	1243	1094	1319	1129	810	1031	1223	3318	1304	1660	1489	4908	5607	5660	5886	6599	6764	1075	3133	2629	3913	3580	1779	3256	3799	5269	1653	1512	1198	2391	4856	3448	2516	3676	1641	1866	1202	939	1478	1504	1003	805	878	1863	5452	1594	1851	2256	1740	2421	3258	4198	2746
